2024-06-05 15:40:03 | DEB | Consider installing rusty-rlp to improve pyrlp performance with a rust basedbackend. Not currently functional for Python 3.11
2024-06-05 15:42:17 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[{"update_id":722902966,\n"callback_query":{"id":"3729407337917634257","from":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"ru","is_premium":true},"message":{"message_id":1989,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1717591336,"text":"Hello, this is the ETH Gas Monitoring Bot menu!\\n\\nThis is where you can customize the bot.","entities":[{"offset":0,"length":47,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"Intervals","callback_data":"set_interval"}],[{"text":"Language","callback_data":"set_language"},{"text":"Turn off","callback_data":"turn_on_off"}]]}},"chat_instance":"4318687453770464992","data":"set_interval"}}]}'"
2024-06-05 15:42:17 | DEB | Received 1 updates.
2024-06-05 15:42:17 | DEB | Make request: "answerCallbackQuery" with data: "{'callback_query_id': '3729407337917634257'}" and files "None"
2024-06-05 15:42:17 | DEB | Make request: "getUpdates" with data: "{'offset': 722902967, 'timeout': 20}" and files "None"
2024-06-05 15:42:17 | DEB | Response for answerCallbackQuery: [200] "'{"ok":true,"result":true}'"
2024-06-05 15:42:17 | DEB | Make request: "editMessageText" with data: "{'text': '*Select the interval at which you will receive information about the gas price in the network:*', 'chat_id': 868320310, 'message_id': 1989, 'parse_mode': 'markdown', 'reply_markup': '{"inline_keyboard": [[{"text": "30 sec", "callback_data": "interval_30"}, {"text": "»»»    1 min    «««", "callback_data": "interval_60"}], [{"text": "3 min", "callback_data": "interval_180"}, {"text": "5 min", "callback_data": "interval_300"}], [{"text": "15 min", "callback_data": "interval_900"}, {"text": "30 min", "callback_data": "interval_1800"}], [{"text": "1 h", "callback_data": "interval_3600"}, {"text": "4 h", "callback_data": "interval_14400"}], [{"text": "12 h", "callback_data": "interval_43200"}, {"text": "24 h", "callback_data": "interval_86400"}], [{"text": "« Back", "callback_data": "back_to_settings"}]]}'}" and files "None"
2024-06-05 15:42:18 | DEB | Response for editMessageText: [200] "'{"ok":true,"result":{"message_id":1989,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1717591336,"edit_date":1717591338,"text":"Select the interval at which you will receive information about the gas price in the network:","entities":[{"offset":0,"length":93,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"30 sec","callback_data":"interval_30"},{"text":"\\u00bb\\u00bb\\u00bb    1 min    \\u00ab\\u00ab\\u00ab","callback_data":"interval_60"}],[{"text":"3 min","callback_data":"interval_180"},{"text":"5 min","callback_data":"interval_300"}],[{"text":"15 min","callback_data":"interval_900"},{"text":"30 min","callback_data":"interval_1800"}],[{"text":"1 h","callback_data":"interval_3600"},{"text":"4 h","callback_data":"interval_14400"}],[{"text":"12 h","callback_data":"interval_43200"},{"text":"24 h","callback_data":"interval_86400"}],[{"text":"\\u00ab Back","callback_data":"back_to_settings"}]]}}}'"
2024-06-05 15:42:19 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[{"update_id":722902967,\n"callback_query":{"id":"3729407338177459675","from":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"ru","is_premium":true},"message":{"message_id":1989,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1717591336,"edit_date":1717591338,"text":"Select the interval at which you will receive information about the gas price in the network:","entities":[{"offset":0,"length":93,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"30 sec","callback_data":"interval_30"},{"text":"\\u00bb\\u00bb\\u00bb    1 min    \\u00ab\\u00ab\\u00ab","callback_data":"interval_60"}],[{"text":"3 min","callback_data":"interval_180"},{"text":"5 min","callback_data":"interval_300"}],[{"text":"15 min","callback_data":"interval_900"},{"text":"30 min","callback_data":"interval_1800"}],[{"text":"1 h","callback_data":"interval_3600"},{"text":"4 h","callback_data":"interval_14400"}],[{"text":"12 h","callback_data":"interval_43200"},{"text":"24 h","callback_data":"interval_86400"}],[{"text":"\\u00ab Back","callback_data":"back_to_settings"}]]}},"chat_instance":"4318687453770464992","data":"interval_30"}}]}'"
2024-06-05 15:42:19 | DEB | Received 1 updates.
2024-06-05 15:42:19 | DEB | Make request: "editMessageReplyMarkup" with data: "{'chat_id': 868320310, 'message_id': 1989, 'reply_markup': '{"inline_keyboard": [[{"text": "»»»    30 sec    «««", "callback_data": "interval_30"}, {"text": "1 min", "callback_data": "interval_60"}], [{"text": "3 min", "callback_data": "interval_180"}, {"text": "5 min", "callback_data": "interval_300"}], [{"text": "15 min", "callback_data": "interval_900"}, {"text": "30 min", "callback_data": "interval_1800"}], [{"text": "1 h", "callback_data": "interval_3600"}, {"text": "4 h", "callback_data": "interval_14400"}], [{"text": "12 h", "callback_data": "interval_43200"}, {"text": "24 h", "callback_data": "interval_86400"}], [{"text": "« Back", "callback_data": "back_to_settings"}]]}'}" and files "None"
2024-06-05 15:42:19 | DEB | Make request: "getUpdates" with data: "{'offset': 722902968, 'timeout': 20}" and files "None"
2024-06-05 15:42:19 | DEB | Response for editMessageReplyMarkup: [200] "'{"ok":true,"result":{"message_id":1989,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1717591336,"edit_date":1717591340,"text":"Select the interval at which you will receive information about the gas price in the network:","entities":[{"offset":0,"length":93,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\\u00bb\\u00bb\\u00bb    30 sec    \\u00ab\\u00ab\\u00ab","callback_data":"interval_30"},{"text":"1 min","callback_data":"interval_60"}],[{"text":"3 min","callback_data":"interval_180"},{"text":"5 min","callback_data":"interval_300"}],[{"text":"15 min","callback_data":"interval_900"},{"text":"30 min","callback_data":"interval_1800"}],[{"text":"1 h","callback_data":"interval_3600"},{"text":"4 h","callback_data":"interval_14400"}],[{"text":"12 h","callback_data":"interval_43200"},{"text":"24 h","callback_data":"interval_86400"}],[{"text":"\\u00ab Back","callback_data":"back_to_settings"}]]}}}'"
2024-06-05 15:42:19 | DEB | Make request: "answerCallbackQuery" with data: "{'callback_query_id': '3729407338177459675'}" and files "None"
2024-06-05 15:42:19 | DEB | Response for answerCallbackQuery: [200] "'{"ok":true,"result":true}'"
2024-06-05 15:42:20 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[{"update_id":722902968,\n"callback_query":{"id":"3729407337760907216","from":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"ru","is_premium":true},"message":{"message_id":1989,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1717591336,"edit_date":1717591340,"text":"Select the interval at which you will receive information about the gas price in the network:","entities":[{"offset":0,"length":93,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\\u00bb\\u00bb\\u00bb    30 sec    \\u00ab\\u00ab\\u00ab","callback_data":"interval_30"},{"text":"1 min","callback_data":"interval_60"}],[{"text":"3 min","callback_data":"interval_180"},{"text":"5 min","callback_data":"interval_300"}],[{"text":"15 min","callback_data":"interval_900"},{"text":"30 min","callback_data":"interval_1800"}],[{"text":"1 h","callback_data":"interval_3600"},{"text":"4 h","callback_data":"interval_14400"}],[{"text":"12 h","callback_data":"interval_43200"},{"text":"24 h","callback_data":"interval_86400"}],[{"text":"\\u00ab Back","callback_data":"back_to_settings"}]]}},"chat_instance":"4318687453770464992","data":"back_to_settings"}}]}'"
2024-06-05 15:42:20 | DEB | Received 1 updates.
2024-06-05 15:42:20 | DEB | Make request: "editMessageText" with data: "{'text': '*Hello, this is the ETH Gas Monitoring Bot menu!*\n\nThis is where you can customize the bot.', 'chat_id': 868320310, 'message_id': 1989, 'parse_mode': 'markdown', 'reply_markup': '{"inline_keyboard": [[{"text": "Intervals", "callback_data": "set_interval"}], [{"text": "Language", "callback_data": "set_language"}, {"text": "Turn off", "callback_data": "turn_on_off"}]]}'}" and files "None"
2024-06-05 15:42:20 | DEB | Make request: "getUpdates" with data: "{'offset': 722902969, 'timeout': 20}" and files "None"
2024-06-05 15:42:20 | DEB | Response for editMessageText: [200] "'{"ok":true,"result":{"message_id":1989,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1717591336,"edit_date":1717591341,"text":"Hello, this is the ETH Gas Monitoring Bot menu!\\n\\nThis is where you can customize the bot.","entities":[{"offset":0,"length":47,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"Intervals","callback_data":"set_interval"}],[{"text":"Language","callback_data":"set_language"},{"text":"Turn off","callback_data":"turn_on_off"}]]}}}'"
2024-06-05 15:42:23 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[{"update_id":722902969,\n"callback_query":{"id":"3729407335117506380","from":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"ru","is_premium":true},"message":{"message_id":1989,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1717591336,"edit_date":1717591341,"text":"Hello, this is the ETH Gas Monitoring Bot menu!\\n\\nThis is where you can customize the bot.","entities":[{"offset":0,"length":47,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"Intervals","callback_data":"set_interval"}],[{"text":"Language","callback_data":"set_language"},{"text":"Turn off","callback_data":"turn_on_off"}]]}},"chat_instance":"4318687453770464992","data":"set_language"}}]}'"
2024-06-05 15:42:23 | DEB | Received 1 updates.
2024-06-05 15:42:23 | DEB | Make request: "editMessageText" with data: "{'text': '*Choose the language:*', 'chat_id': 868320310, 'message_id': 1989, 'parse_mode': 'markdown', 'reply_markup': '{"inline_keyboard": [[{"text": "Русский", "callback_data": "language_RUS"}], [{"text": "»»»    English    «««", "callback_data": "language_ENG"}], [{"text": "« Back", "callback_data": "back_to_settings"}]]}'}" and files "None"
2024-06-05 15:42:23 | DEB | Make request: "getUpdates" with data: "{'offset': 722902970, 'timeout': 20}" and files "None"
2024-06-05 15:42:23 | DEB | Response for editMessageText: [200] "'{"ok":true,"result":{"message_id":1989,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1717591336,"edit_date":1717591343,"text":"Choose the language:","entities":[{"offset":0,"length":20,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\\u0420\\u0443\\u0441\\u0441\\u043a\\u0438\\u0439","callback_data":"language_RUS"}],[{"text":"\\u00bb\\u00bb\\u00bb    English    \\u00ab\\u00ab\\u00ab","callback_data":"language_ENG"}],[{"text":"\\u00ab Back","callback_data":"back_to_settings"}]]}}}'"
2024-06-05 15:42:24 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[{"update_id":722902970,\n"callback_query":{"id":"3729407336206728433","from":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"ru","is_premium":true},"message":{"message_id":1989,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1717591336,"edit_date":1717591343,"text":"Choose the language:","entities":[{"offset":0,"length":20,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\\u0420\\u0443\\u0441\\u0441\\u043a\\u0438\\u0439","callback_data":"language_RUS"}],[{"text":"\\u00bb\\u00bb\\u00bb    English    \\u00ab\\u00ab\\u00ab","callback_data":"language_ENG"}],[{"text":"\\u00ab Back","callback_data":"back_to_settings"}]]}},"chat_instance":"4318687453770464992","data":"language_RUS"}}]}'"
2024-06-05 15:42:24 | DEB | Received 1 updates.
2024-06-05 15:42:24 | DEB | Make request: "editMessageText" with data: "{'text': '*Выберите язык:*', 'chat_id': 868320310, 'message_id': 1989, 'parse_mode': 'markdown', 'reply_markup': '{"inline_keyboard": [[{"text": "»»»    Русский    «««", "callback_data": "language_RUS"}], [{"text": "English", "callback_data": "language_ENG"}], [{"text": "« Назад", "callback_data": "back_to_settings"}]]}'}" and files "None"
2024-06-05 15:42:24 | DEB | Make request: "getUpdates" with data: "{'offset': 722902971, 'timeout': 20}" and files "None"
2024-06-05 15:42:24 | DEB | Response for editMessageText: [200] "'{"ok":true,"result":{"message_id":1989,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1717591336,"edit_date":1717591344,"text":"\\u0412\\u044b\\u0431\\u0435\\u0440\\u0438\\u0442\\u0435 \\u044f\\u0437\\u044b\\u043a:","entities":[{"offset":0,"length":14,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\\u00bb\\u00bb\\u00bb    \\u0420\\u0443\\u0441\\u0441\\u043a\\u0438\\u0439    \\u00ab\\u00ab\\u00ab","callback_data":"language_RUS"}],[{"text":"English","callback_data":"language_ENG"}],[{"text":"\\u00ab \\u041d\\u0430\\u0437\\u0430\\u0434","callback_data":"back_to_settings"}]]}}}'"
2024-06-05 15:42:24 | DEB | Make request: "answerCallbackQuery" with data: "{'callback_query_id': '3729407336206728433'}" and files "None"
2024-06-05 15:42:24 | DEB | Response for answerCallbackQuery: [200] "'{"ok":true,"result":true}'"
2024-06-05 15:42:25 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[{"update_id":722902971,\n"callback_query":{"id":"3729407334250886084","from":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"ru","is_premium":true},"message":{"message_id":1989,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1717591336,"edit_date":1717591344,"text":"\\u0412\\u044b\\u0431\\u0435\\u0440\\u0438\\u0442\\u0435 \\u044f\\u0437\\u044b\\u043a:","entities":[{"offset":0,"length":14,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\\u00bb\\u00bb\\u00bb    \\u0420\\u0443\\u0441\\u0441\\u043a\\u0438\\u0439    \\u00ab\\u00ab\\u00ab","callback_data":"language_RUS"}],[{"text":"English","callback_data":"language_ENG"}],[{"text":"\\u00ab \\u041d\\u0430\\u0437\\u0430\\u0434","callback_data":"back_to_settings"}]]}},"chat_instance":"4318687453770464992","data":"back_to_settings"}}]}'"
2024-06-05 15:42:25 | DEB | Received 1 updates.
2024-06-05 15:42:25 | DEB | Make request: "editMessageText" with data: "{'text': '*Привет, это меню ETH Gas Monitoring Bot!*\n\nЗдесь Вы можете регулировать работу бота.', 'chat_id': 868320310, 'message_id': 1989, 'parse_mode': 'markdown', 'reply_markup': '{"inline_keyboard": [[{"text": "Интервалы", "callback_data": "set_interval"}], [{"text": "Язык", "callback_data": "set_language"}, {"text": "Выключить", "callback_data": "turn_on_off"}]]}'}" and files "None"
2024-06-05 15:42:25 | DEB | Make request: "getUpdates" with data: "{'offset': 722902972, 'timeout': 20}" and files "None"
2024-06-05 15:42:25 | DEB | Response for editMessageText: [200] "'{"ok":true,"result":{"message_id":1989,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1717591336,"edit_date":1717591345,"text":"\\u041f\\u0440\\u0438\\u0432\\u0435\\u0442, \\u044d\\u0442\\u043e \\u043c\\u0435\\u043d\\u044e ETH Gas Monitoring Bot!\\n\\n\\u0417\\u0434\\u0435\\u0441\\u044c \\u0412\\u044b \\u043c\\u043e\\u0436\\u0435\\u0442\\u0435 \\u0440\\u0435\\u0433\\u0443\\u043b\\u0438\\u0440\\u043e\\u0432\\u0430\\u0442\\u044c \\u0440\\u0430\\u0431\\u043e\\u0442\\u0443 \\u0431\\u043e\\u0442\\u0430.","entities":[{"offset":0,"length":40,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\\u0418\\u043d\\u0442\\u0435\\u0440\\u0432\\u0430\\u043b\\u044b","callback_data":"set_interval"}],[{"text":"\\u042f\\u0437\\u044b\\u043a","callback_data":"set_language"},{"text":"\\u0412\\u044b\\u043a\\u043b\\u044e\\u0447\\u0438\\u0442\\u044c","callback_data":"turn_on_off"}]]}}}'"
2024-06-05 15:42:25 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[{"update_id":722902972,\n"callback_query":{"id":"3729407335750701380","from":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"ru","is_premium":true},"message":{"message_id":1989,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1717591336,"edit_date":1717591345,"text":"\\u041f\\u0440\\u0438\\u0432\\u0435\\u0442, \\u044d\\u0442\\u043e \\u043c\\u0435\\u043d\\u044e ETH Gas Monitoring Bot!\\n\\n\\u0417\\u0434\\u0435\\u0441\\u044c \\u0412\\u044b \\u043c\\u043e\\u0436\\u0435\\u0442\\u0435 \\u0440\\u0435\\u0433\\u0443\\u043b\\u0438\\u0440\\u043e\\u0432\\u0430\\u0442\\u044c \\u0440\\u0430\\u0431\\u043e\\u0442\\u0443 \\u0431\\u043e\\u0442\\u0430.","entities":[{"offset":0,"length":40,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\\u0418\\u043d\\u0442\\u0435\\u0440\\u0432\\u0430\\u043b\\u044b","callback_data":"set_interval"}],[{"text":"\\u042f\\u0437\\u044b\\u043a","callback_data":"set_language"},{"text":"\\u0412\\u044b\\u043a\\u043b\\u044e\\u0447\\u0438\\u0442\\u044c","callback_data":"turn_on_off"}]]}},"chat_instance":"4318687453770464992","data":"set_interval"}}]}'"
2024-06-05 15:42:25 | DEB | Received 1 updates.
2024-06-05 15:42:25 | DEB | Make request: "answerCallbackQuery" with data: "{'callback_query_id': '3729407335750701380'}" and files "None"
2024-06-05 15:42:25 | DEB | Response for answerCallbackQuery: [200] "'{"ok":true,"result":true}'"
2024-06-05 15:42:25 | DEB | Make request: "editMessageText" with data: "{'text': '*Выберите интервал, с которым Вы будете получать информацию о цене газа в сети:*', 'chat_id': 868320310, 'message_id': 1989, 'parse_mode': 'markdown', 'reply_markup': '{"inline_keyboard": [[{"text": "»»»    30 сек    «««", "callback_data": "interval_30"}, {"text": "1 мин", "callback_data": "interval_60"}], [{"text": "3 мин", "callback_data": "interval_180"}, {"text": "5 мин", "callback_data": "interval_300"}], [{"text": "15 мин", "callback_data": "interval_900"}, {"text": "30 мин", "callback_data": "interval_1800"}], [{"text": "1 ч", "callback_data": "interval_3600"}, {"text": "4 ч", "callback_data": "interval_14400"}], [{"text": "12 ч", "callback_data": "interval_43200"}, {"text": "24 ч", "callback_data": "interval_86400"}], [{"text": "« Назад", "callback_data": "back_to_settings"}]]}'}" and files "None"
2024-06-05 15:42:25 | DEB | Make request: "getUpdates" with data: "{'offset': 722902973, 'timeout': 20}" and files "None"
2024-06-05 15:42:26 | DEB | Response for editMessageText: [200] "'{"ok":true,"result":{"message_id":1989,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1717591336,"edit_date":1717591346,"text":"\\u0412\\u044b\\u0431\\u0435\\u0440\\u0438\\u0442\\u0435 \\u0438\\u043d\\u0442\\u0435\\u0440\\u0432\\u0430\\u043b, \\u0441 \\u043a\\u043e\\u0442\\u043e\\u0440\\u044b\\u043c \\u0412\\u044b \\u0431\\u0443\\u0434\\u0435\\u0442\\u0435 \\u043f\\u043e\\u043b\\u0443\\u0447\\u0430\\u0442\\u044c \\u0438\\u043d\\u0444\\u043e\\u0440\\u043c\\u0430\\u0446\\u0438\\u044e \\u043e \\u0446\\u0435\\u043d\\u0435 \\u0433\\u0430\\u0437\\u0430 \\u0432 \\u0441\\u0435\\u0442\\u0438:","entities":[{"offset":0,"length":78,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\\u00bb\\u00bb\\u00bb    30 \\u0441\\u0435\\u043a    \\u00ab\\u00ab\\u00ab","callback_data":"interval_30"},{"text":"1 \\u043c\\u0438\\u043d","callback_data":"interval_60"}],[{"text":"3 \\u043c\\u0438\\u043d","callback_data":"interval_180"},{"text":"5 \\u043c\\u0438\\u043d","callback_data":"interval_300"}],[{"text":"15 \\u043c\\u0438\\u043d","callback_data":"interval_900"},{"text":"30 \\u043c\\u0438\\u043d","callback_data":"interval_1800"}],[{"text":"1 \\u0447","callback_data":"interval_3600"},{"text":"4 \\u0447","callback_data":"interval_14400"}],[{"text":"12 \\u0447","callback_data":"interval_43200"},{"text":"24 \\u0447","callback_data":"interval_86400"}],[{"text":"\\u00ab \\u041d\\u0430\\u0437\\u0430\\u0434","callback_data":"back_to_settings"}]]}}}'"
