2024-06-11 16:43:04 | INF | Database: table 'users' has been connected!
2024-06-11 16:48:08 | DEB | Make request: "getUpdates" with data: "{'timeout': 20}" and files "None"
2024-06-11 16:48:28 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[]}'"
2024-06-11 16:48:28 | DEB | Make request: "getUpdates" with data: "{'timeout': 20}" and files "None"
2024-06-11 16:48:48 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[]}'"
2024-06-11 16:48:48 | DEB | Make request: "getUpdates" with data: "{'timeout': 20}" and files "None"
2024-06-11 16:49:08 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[]}'"
2024-06-11 16:49:08 | DEB | Make request: "getUpdates" with data: "{'timeout': 20}" and files "None"
2024-06-11 16:49:28 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[]}'"
2024-06-11 16:49:28 | DEB | Make request: "getUpdates" with data: "{'timeout': 20}" and files "None"
2024-06-11 16:49:32 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[{"update_id":722903360,\n"message":{"message_id":5323,"from":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"en","is_premium":true},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1718113774,"text":"/menu","entities":[{"offset":0,"length":5,"type":"bot_command"}]}}]}'"
2024-06-11 16:49:32 | DEB | Received 1 updates.
2024-06-11 16:49:32 | DEB | Make request: "getChatMember" with data: "{'chat_id': '@testik_for', 'user_id': 868320310}" and files "None"
2024-06-11 16:49:32 | DEB | Response for getChatMember: [200] "'{"ok":true,"result":{"user":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"en","is_premium":true},"status":"creator","is_anonymous":false}}'"
2024-06-11 16:49:32 | DEB | Make request: "getChatMember" with data: "{'chat_id': '@testik_for', 'user_id': 868320310}" and files "None"
2024-06-11 16:49:32 | DEB | Response for getChatMember: [200] "'{"ok":true,"result":{"user":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"en","is_premium":true},"status":"creator","is_anonymous":false}}'"
2024-06-11 16:49:32 | DEB | Make request: "sendMessage" with data: "{'chat_id': 868320310, 'text': '*Привет, это меню ETH Gas Monitoring Bot!*\n\nЗдесь Вы можете регулировать работу бота.', 'parse_mode': 'markdown', 'reply_markup': '{"inline_keyboard": [[{"text": "Интервалы", "callback_data": "set_interval"}], [{"text": "Язык", "callback_data": "set_language"}, {"text": "Выключить", "callback_data": "turn_on_off"}]]}'}" and files "None"
2024-06-11 16:49:32 | DEB | Make request: "getUpdates" with data: "{'offset': 722903361, 'timeout': 20}" and files "None"
2024-06-11 16:49:32 | DEB | Response for sendMessage: [200] "'{"ok":true,"result":{"message_id":5324,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1718113774,"text":"\\u041f\\u0440\\u0438\\u0432\\u0435\\u0442, \\u044d\\u0442\\u043e \\u043c\\u0435\\u043d\\u044e ETH Gas Monitoring Bot!\\n\\n\\u0417\\u0434\\u0435\\u0441\\u044c \\u0412\\u044b \\u043c\\u043e\\u0436\\u0435\\u0442\\u0435 \\u0440\\u0435\\u0433\\u0443\\u043b\\u0438\\u0440\\u043e\\u0432\\u0430\\u0442\\u044c \\u0440\\u0430\\u0431\\u043e\\u0442\\u0443 \\u0431\\u043e\\u0442\\u0430.","entities":[{"offset":0,"length":40,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\\u0418\\u043d\\u0442\\u0435\\u0440\\u0432\\u0430\\u043b\\u044b","callback_data":"set_interval"}],[{"text":"\\u042f\\u0437\\u044b\\u043a","callback_data":"set_language"},{"text":"\\u0412\\u044b\\u043a\\u043b\\u044e\\u0447\\u0438\\u0442\\u044c","callback_data":"turn_on_off"}]]}}}'"
2024-06-11 16:49:35 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[{"update_id":722903361,\n"callback_query":{"id":"3729407335687332021","from":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"en","is_premium":true},"message":{"message_id":5324,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1718113774,"text":"\\u041f\\u0440\\u0438\\u0432\\u0435\\u0442, \\u044d\\u0442\\u043e \\u043c\\u0435\\u043d\\u044e ETH Gas Monitoring Bot!\\n\\n\\u0417\\u0434\\u0435\\u0441\\u044c \\u0412\\u044b \\u043c\\u043e\\u0436\\u0435\\u0442\\u0435 \\u0440\\u0435\\u0433\\u0443\\u043b\\u0438\\u0440\\u043e\\u0432\\u0430\\u0442\\u044c \\u0440\\u0430\\u0431\\u043e\\u0442\\u0443 \\u0431\\u043e\\u0442\\u0430.","entities":[{"offset":0,"length":40,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\\u0418\\u043d\\u0442\\u0435\\u0440\\u0432\\u0430\\u043b\\u044b","callback_data":"set_interval"}],[{"text":"\\u042f\\u0437\\u044b\\u043a","callback_data":"set_language"},{"text":"\\u0412\\u044b\\u043a\\u043b\\u044e\\u0447\\u0438\\u0442\\u044c","callback_data":"turn_on_off"}]]}},"chat_instance":"4318687453770464992","data":"set_interval"}}]}'"
2024-06-11 16:49:35 | DEB | Received 1 updates.
2024-06-11 16:49:35 | DEB | Make request: "getChatMember" with data: "{'chat_id': '@testik_for', 'user_id': 868320310}" and files "None"
2024-06-11 16:49:35 | DEB | Response for getChatMember: [200] "'{"ok":true,"result":{"user":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"en","is_premium":true},"status":"creator","is_anonymous":false}}'"
2024-06-11 16:49:35 | DEB | Make request: "answerCallbackQuery" with data: "{'callback_query_id': '3729407335687332021'}" and files "None"
2024-06-11 16:49:35 | DEB | Make request: "getUpdates" with data: "{'offset': 722903362, 'timeout': 20}" and files "None"
2024-06-11 16:49:35 | DEB | Response for answerCallbackQuery: [200] "'{"ok":true,"result":true}'"
2024-06-11 16:49:35 | DEB | Make request: "editMessageText" with data: "{'text': '*Выберите интервал, с которым Вы будете получать информацию о цене газа в сети:*', 'chat_id': 868320310, 'message_id': 5324, 'parse_mode': 'markdown', 'reply_markup': '{"inline_keyboard": [[{"text": "»»»    30 сек    «««", "callback_data": "interval_30"}, {"text": "1 мин", "callback_data": "interval_60"}], [{"text": "3 мин", "callback_data": "interval_180"}, {"text": "5 мин", "callback_data": "interval_300"}], [{"text": "15 мин", "callback_data": "interval_900"}, {"text": "30 мин", "callback_data": "interval_1800"}], [{"text": "1 ч", "callback_data": "interval_3600"}, {"text": "4 ч", "callback_data": "interval_14400"}], [{"text": "12 ч", "callback_data": "interval_43200"}, {"text": "24 ч", "callback_data": "interval_86400"}], [{"text": "« Назад", "callback_data": "back_to_settings"}]]}'}" and files "None"
2024-06-11 16:49:35 | DEB | Response for editMessageText: [200] "'{"ok":true,"result":{"message_id":5324,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1718113774,"edit_date":1718113776,"text":"\\u0412\\u044b\\u0431\\u0435\\u0440\\u0438\\u0442\\u0435 \\u0438\\u043d\\u0442\\u0435\\u0440\\u0432\\u0430\\u043b, \\u0441 \\u043a\\u043e\\u0442\\u043e\\u0440\\u044b\\u043c \\u0412\\u044b \\u0431\\u0443\\u0434\\u0435\\u0442\\u0435 \\u043f\\u043e\\u043b\\u0443\\u0447\\u0430\\u0442\\u044c \\u0438\\u043d\\u0444\\u043e\\u0440\\u043c\\u0430\\u0446\\u0438\\u044e \\u043e \\u0446\\u0435\\u043d\\u0435 \\u0433\\u0430\\u0437\\u0430 \\u0432 \\u0441\\u0435\\u0442\\u0438:","entities":[{"offset":0,"length":78,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\\u00bb\\u00bb\\u00bb    30 \\u0441\\u0435\\u043a    \\u00ab\\u00ab\\u00ab","callback_data":"interval_30"},{"text":"1 \\u043c\\u0438\\u043d","callback_data":"interval_60"}],[{"text":"3 \\u043c\\u0438\\u043d","callback_data":"interval_180"},{"text":"5 \\u043c\\u0438\\u043d","callback_data":"interval_300"}],[{"text":"15 \\u043c\\u0438\\u043d","callback_data":"interval_900"},{"text":"30 \\u043c\\u0438\\u043d","callback_data":"interval_1800"}],[{"text":"1 \\u0447","callback_data":"interval_3600"},{"text":"4 \\u0447","callback_data":"interval_14400"}],[{"text":"12 \\u0447","callback_data":"interval_43200"},{"text":"24 \\u0447","callback_data":"interval_86400"}],[{"text":"\\u00ab \\u041d\\u0430\\u0437\\u0430\\u0434","callback_data":"back_to_settings"}]]}}}'"
2024-06-11 16:49:36 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[{"update_id":722903362,\n"callback_query":{"id":"3729407337191352677","from":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"en","is_premium":true},"message":{"message_id":5324,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1718113774,"edit_date":1718113776,"text":"\\u0412\\u044b\\u0431\\u0435\\u0440\\u0438\\u0442\\u0435 \\u0438\\u043d\\u0442\\u0435\\u0440\\u0432\\u0430\\u043b, \\u0441 \\u043a\\u043e\\u0442\\u043e\\u0440\\u044b\\u043c \\u0412\\u044b \\u0431\\u0443\\u0434\\u0435\\u0442\\u0435 \\u043f\\u043e\\u043b\\u0443\\u0447\\u0430\\u0442\\u044c \\u0438\\u043d\\u0444\\u043e\\u0440\\u043c\\u0430\\u0446\\u0438\\u044e \\u043e \\u0446\\u0435\\u043d\\u0435 \\u0433\\u0430\\u0437\\u0430 \\u0432 \\u0441\\u0435\\u0442\\u0438:","entities":[{"offset":0,"length":78,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\\u00bb\\u00bb\\u00bb    30 \\u0441\\u0435\\u043a    \\u00ab\\u00ab\\u00ab","callback_data":"interval_30"},{"text":"1 \\u043c\\u0438\\u043d","callback_data":"interval_60"}],[{"text":"3 \\u043c\\u0438\\u043d","callback_data":"interval_180"},{"text":"5 \\u043c\\u0438\\u043d","callback_data":"interval_300"}],[{"text":"15 \\u043c\\u0438\\u043d","callback_data":"interval_900"},{"text":"30 \\u043c\\u0438\\u043d","callback_data":"interval_1800"}],[{"text":"1 \\u0447","callback_data":"interval_3600"},{"text":"4 \\u0447","callback_data":"interval_14400"}],[{"text":"12 \\u0447","callback_data":"interval_43200"},{"text":"24 \\u0447","callback_data":"interval_86400"}],[{"text":"\\u00ab \\u041d\\u0430\\u0437\\u0430\\u0434","callback_data":"back_to_settings"}]]}},"chat_instance":"4318687453770464992","data":"interval_60"}}]}'"
2024-06-11 16:49:36 | DEB | Received 1 updates.
2024-06-11 16:49:36 | DEB | Make request: "getChatMember" with data: "{'chat_id': '@testik_for', 'user_id': 868320310}" and files "None"
2024-06-11 16:49:36 | DEB | Response for getChatMember: [200] "'{"ok":true,"result":{"user":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"en","is_premium":true},"status":"creator","is_anonymous":false}}'"
2024-06-11 16:49:37 | DEB | Make request: "editMessageReplyMarkup" with data: "{'chat_id': 868320310, 'message_id': 5324, 'reply_markup': '{"inline_keyboard": [[{"text": "30 сек", "callback_data": "interval_30"}, {"text": "»»»    1 мин    «««", "callback_data": "interval_60"}], [{"text": "3 мин", "callback_data": "interval_180"}, {"text": "5 мин", "callback_data": "interval_300"}], [{"text": "15 мин", "callback_data": "interval_900"}, {"text": "30 мин", "callback_data": "interval_1800"}], [{"text": "1 ч", "callback_data": "interval_3600"}, {"text": "4 ч", "callback_data": "interval_14400"}], [{"text": "12 ч", "callback_data": "interval_43200"}, {"text": "24 ч", "callback_data": "interval_86400"}], [{"text": "« Назад", "callback_data": "back_to_settings"}]]}'}" and files "None"
2024-06-11 16:49:37 | DEB | Make request: "getUpdates" with data: "{'offset': 722903363, 'timeout': 20}" and files "None"
2024-06-11 16:49:37 | DEB | Response for editMessageReplyMarkup: [200] "'{"ok":true,"result":{"message_id":5324,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1718113774,"edit_date":1718113778,"text":"\\u0412\\u044b\\u0431\\u0435\\u0440\\u0438\\u0442\\u0435 \\u0438\\u043d\\u0442\\u0435\\u0440\\u0432\\u0430\\u043b, \\u0441 \\u043a\\u043e\\u0442\\u043e\\u0440\\u044b\\u043c \\u0412\\u044b \\u0431\\u0443\\u0434\\u0435\\u0442\\u0435 \\u043f\\u043e\\u043b\\u0443\\u0447\\u0430\\u0442\\u044c \\u0438\\u043d\\u0444\\u043e\\u0440\\u043c\\u0430\\u0446\\u0438\\u044e \\u043e \\u0446\\u0435\\u043d\\u0435 \\u0433\\u0430\\u0437\\u0430 \\u0432 \\u0441\\u0435\\u0442\\u0438:","entities":[{"offset":0,"length":78,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"30 \\u0441\\u0435\\u043a","callback_data":"interval_30"},{"text":"\\u00bb\\u00bb\\u00bb    1 \\u043c\\u0438\\u043d    \\u00ab\\u00ab\\u00ab","callback_data":"interval_60"}],[{"text":"3 \\u043c\\u0438\\u043d","callback_data":"interval_180"},{"text":"5 \\u043c\\u0438\\u043d","callback_data":"interval_300"}],[{"text":"15 \\u043c\\u0438\\u043d","callback_data":"interval_900"},{"text":"30 \\u043c\\u0438\\u043d","callback_data":"interval_1800"}],[{"text":"1 \\u0447","callback_data":"interval_3600"},{"text":"4 \\u0447","callback_data":"interval_14400"}],[{"text":"12 \\u0447","callback_data":"interval_43200"},{"text":"24 \\u0447","callback_data":"interval_86400"}],[{"text":"\\u00ab \\u041d\\u0430\\u0437\\u0430\\u0434","callback_data":"back_to_settings"}]]}}}'"
2024-06-11 16:49:37 | DEB | Make request: "answerCallbackQuery" with data: "{'callback_query_id': '3729407337191352677'}" and files "None"
2024-06-11 16:49:37 | DEB | Response for answerCallbackQuery: [200] "'{"ok":true,"result":true}'"
2024-06-11 16:49:38 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[{"update_id":722903363,\n"callback_query":{"id":"3729407334501614194","from":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"en","is_premium":true},"message":{"message_id":5324,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1718113774,"edit_date":1718113778,"text":"\\u0412\\u044b\\u0431\\u0435\\u0440\\u0438\\u0442\\u0435 \\u0438\\u043d\\u0442\\u0435\\u0440\\u0432\\u0430\\u043b, \\u0441 \\u043a\\u043e\\u0442\\u043e\\u0440\\u044b\\u043c \\u0412\\u044b \\u0431\\u0443\\u0434\\u0435\\u0442\\u0435 \\u043f\\u043e\\u043b\\u0443\\u0447\\u0430\\u0442\\u044c \\u0438\\u043d\\u0444\\u043e\\u0440\\u043c\\u0430\\u0446\\u0438\\u044e \\u043e \\u0446\\u0435\\u043d\\u0435 \\u0433\\u0430\\u0437\\u0430 \\u0432 \\u0441\\u0435\\u0442\\u0438:","entities":[{"offset":0,"length":78,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"30 \\u0441\\u0435\\u043a","callback_data":"interval_30"},{"text":"\\u00bb\\u00bb\\u00bb    1 \\u043c\\u0438\\u043d    \\u00ab\\u00ab\\u00ab","callback_data":"interval_60"}],[{"text":"3 \\u043c\\u0438\\u043d","callback_data":"interval_180"},{"text":"5 \\u043c\\u0438\\u043d","callback_data":"interval_300"}],[{"text":"15 \\u043c\\u0438\\u043d","callback_data":"interval_900"},{"text":"30 \\u043c\\u0438\\u043d","callback_data":"interval_1800"}],[{"text":"1 \\u0447","callback_data":"interval_3600"},{"text":"4 \\u0447","callback_data":"interval_14400"}],[{"text":"12 \\u0447","callback_data":"interval_43200"},{"text":"24 \\u0447","callback_data":"interval_86400"}],[{"text":"\\u00ab \\u041d\\u0430\\u0437\\u0430\\u0434","callback_data":"back_to_settings"}]]}},"chat_instance":"4318687453770464992","data":"back_to_settings"}}]}'"
2024-06-11 16:49:38 | DEB | Received 1 updates.
2024-06-11 16:49:38 | DEB | Make request: "getChatMember" with data: "{'chat_id': '@testik_for', 'user_id': 868320310}" and files "None"
2024-06-11 16:49:38 | DEB | Response for getChatMember: [200] "'{"ok":true,"result":{"user":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"en","is_premium":true},"status":"creator","is_anonymous":false}}'"
2024-06-11 16:49:38 | DEB | Make request: "editMessageText" with data: "{'text': '*Привет, это меню ETH Gas Monitoring Bot!*\n\nЗдесь Вы можете регулировать работу бота.', 'chat_id': 868320310, 'message_id': 5324, 'parse_mode': 'markdown', 'reply_markup': '{"inline_keyboard": [[{"text": "Интервалы", "callback_data": "set_interval"}], [{"text": "Язык", "callback_data": "set_language"}, {"text": "Выключить", "callback_data": "turn_on_off"}]]}'}" and files "None"
2024-06-11 16:49:38 | DEB | Make request: "getUpdates" with data: "{'offset': 722903364, 'timeout': 20}" and files "None"
2024-06-11 16:49:38 | DEB | Response for editMessageText: [200] "'{"ok":true,"result":{"message_id":5324,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1718113774,"edit_date":1718113779,"text":"\\u041f\\u0440\\u0438\\u0432\\u0435\\u0442, \\u044d\\u0442\\u043e \\u043c\\u0435\\u043d\\u044e ETH Gas Monitoring Bot!\\n\\n\\u0417\\u0434\\u0435\\u0441\\u044c \\u0412\\u044b \\u043c\\u043e\\u0436\\u0435\\u0442\\u0435 \\u0440\\u0435\\u0433\\u0443\\u043b\\u0438\\u0440\\u043e\\u0432\\u0430\\u0442\\u044c \\u0440\\u0430\\u0431\\u043e\\u0442\\u0443 \\u0431\\u043e\\u0442\\u0430.","entities":[{"offset":0,"length":40,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\\u0418\\u043d\\u0442\\u0435\\u0440\\u0432\\u0430\\u043b\\u044b","callback_data":"set_interval"}],[{"text":"\\u042f\\u0437\\u044b\\u043a","callback_data":"set_language"},{"text":"\\u0412\\u044b\\u043a\\u043b\\u044e\\u0447\\u0438\\u0442\\u044c","callback_data":"turn_on_off"}]]}}}'"
2024-06-11 16:49:40 | DEB | Response for getUpdates: [200] "'{"ok":true,"result":[{"update_id":722903364,\n"callback_query":{"id":"3729407336375824984","from":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"en","is_premium":true},"message":{"message_id":5324,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1718113774,"edit_date":1718113779,"text":"\\u041f\\u0440\\u0438\\u0432\\u0435\\u0442, \\u044d\\u0442\\u043e \\u043c\\u0435\\u043d\\u044e ETH Gas Monitoring Bot!\\n\\n\\u0417\\u0434\\u0435\\u0441\\u044c \\u0412\\u044b \\u043c\\u043e\\u0436\\u0435\\u0442\\u0435 \\u0440\\u0435\\u0433\\u0443\\u043b\\u0438\\u0440\\u043e\\u0432\\u0430\\u0442\\u044c \\u0440\\u0430\\u0431\\u043e\\u0442\\u0443 \\u0431\\u043e\\u0442\\u0430.","entities":[{"offset":0,"length":40,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\\u0418\\u043d\\u0442\\u0435\\u0440\\u0432\\u0430\\u043b\\u044b","callback_data":"set_interval"}],[{"text":"\\u042f\\u0437\\u044b\\u043a","callback_data":"set_language"},{"text":"\\u0412\\u044b\\u043a\\u043b\\u044e\\u0447\\u0438\\u0442\\u044c","callback_data":"turn_on_off"}]]}},"chat_instance":"4318687453770464992","data":"set_language"}}]}'"
2024-06-11 16:49:40 | DEB | Received 1 updates.
2024-06-11 16:49:40 | DEB | Make request: "getChatMember" with data: "{'chat_id': '@testik_for', 'user_id': 868320310}" and files "None"
2024-06-11 16:49:40 | DEB | Response for getChatMember: [200] "'{"ok":true,"result":{"user":{"id":868320310,"is_bot":false,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","language_code":"en","is_premium":true},"status":"creator","is_anonymous":false}}'"
2024-06-11 16:49:40 | DEB | Make request: "editMessageText" with data: "{'text': '*Выберите язык:*', 'chat_id': 868320310, 'message_id': 5324, 'parse_mode': 'markdown', 'reply_markup': '{"inline_keyboard": [[{"text": "»»»    Русский    «««", "callback_data": "language_RUS"}], [{"text": "English", "callback_data": "language_ENG"}], [{"text": "« Назад", "callback_data": "back_to_settings"}]]}'}" and files "None"
2024-06-11 16:49:40 | DEB | Make request: "getUpdates" with data: "{'offset': 722903365, 'timeout': 20}" and files "None"
2024-06-11 16:49:40 | DEB | Response for editMessageText: [200] "'{"ok":true,"result":{"message_id":5324,"from":{"id":6992604156,"is_bot":true,"first_name":"ETH Gas Monitoring Bot","username":"tokito_gasbot"},"chat":{"id":868320310,"first_name":"Egor","last_name":"Bakhmutov","username":"wndrflp","type":"private"},"date":1718113774,"edit_date":1718113781,"text":"\\u0412\\u044b\\u0431\\u0435\\u0440\\u0438\\u0442\\u0435 \\u044f\\u0437\\u044b\\u043a:","entities":[{"offset":0,"length":14,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\\u00bb\\u00bb\\u00bb    \\u0420\\u0443\\u0441\\u0441\\u043a\\u0438\\u0439    \\u00ab\\u00ab\\u00ab","callback_data":"language_RUS"}],[{"text":"English","callback_data":"language_ENG"}],[{"text":"\\u00ab \\u041d\\u0430\\u0437\\u0430\\u0434","callback_data":"back_to_settings"}]]}}}'"
